ueid,session_id,avgcqi,avgmcs,avgri,avg_rv0_tx,tbler,session_rca
17020,92910,12.02,11.23,2.3,5.5,0.0,Good UE
17023,221831,11.27,4.05,2.3,4.0,0.0,MCS Limitation
17206,185758,12.27,10.9,3.27,7.0,0.0,Good UE
17023,221231,6.94,1.59,3.17,6.0,0.0,MCS Limitation
17018,184481,11.98,17.84,2.92,8.0,0.0,Good UE
17017,74535,13.92,11.1,1.96,5.5,0.0,Good UE
17018,183656,12.36,16.83,2.71,6.67,0.0,Good UE
17023,218381,12.76,3.91,3.05,8.0,0.0,MCS Limitation
17018,182156,13.62,16.73,2.58,7.67,0.0,Good UE
17204,344984,11.31,12.12,1.44,7.5,2.63,Good UE
17209,254081,10.74,12.65,2.31,7.67,0.93,Good UE
17204,361709,12.21,17.76,2.39,7.0,2.63,Good UE
17206,197533,12.67,12.14,2.65,6.67,0.0,Good UE
17205,233982,12.17,10.09,2.25,7.5,0.0,Good UE
17019,323384,12.02,13.47,3.46,7.5,0.0,Good UE
17019,323159,14.31,11.17,1.72,6.5,0.0,Good UE
17206,195208,10.87,6.5,2.82,8.0,0.0,Good UE
17204,359234,13.89,22.75,3.32,7.0,2.63,Good UE
17020,104760,11.76,16.68,1.99,6.0,0.0,Good UE
17025,211107,10.84,20.63,2.6,8.5,0.0,Good UE
17020,100860,10.34,7.47,2.71,6.5,0.0,Good UE
17204,351284,14.54,12.1,1.42,8.5,2.63,Good UE
17205,224457,12.21,16.95,1.32,7.5,0.0,Good UE
17019,313484,10.07,11.41,3.0,7.0,0.0,Good UE
17019,313259,11.11,16.62,3.17,8.0,0.0,Good UE
17017,77610,12.1,16.94,2.5,8.0,0.0,Good UE
17019,311309,13.84,12.72,2.74,9.0,0.0,Good UE
17025,203832,12.83,17.29,2.79,8.5,0.0,Good UE
17204,345059,10.65,18.92,1.98,5.5,2.63,Good UE
17025,200982,13.68,19.77,2.53,9.0,0.0,Good UE
17209,249656,12.17,5.66,2.87,7.0,0.93,Good UE
17020,92085,11.45,18.05,1.75,3.0,0.0,Good UE
17209,246956,11.74,17.96,2.22,6.0,0.93,Good UE
17020,105360,12.17,22.08,1.42,7.5,0.0,Good UE
17209,244031,12.46,14.65,2.54,7.33,0.93,Good UE
17206,193933,9.72,12.01,2.78,8.0,0.0,Good UE
17019,319409,13.05,22.48,3.49,9.0,0.0,Good UE
17020,100710,10.84,3.24,1.57,5.5,0.0,Good UE
17019,313634,10.74,1.41,2.47,9.0,0.0,Good UE
17019,313334,12.44,21.05,1.82,6.0,0.0,Good UE
17205,223257,8.75,15.79,2.71,8.5,0.0,Good UE
17018,184256,13.38,13.25,2.88,8.33,0.0,Good UE
17018,183056,13.55,13.68,2.47,7.67,0.0,Good UE
17209,251756,12.14,11.19,2.76,7.67,0.93,Good UE
17206,183208,10.98,22.36,3.45,7.33,0.0,Good UE
17204,345359,12.23,18.94,2.46,9.0,2.63,Good UE
17019,320459,14.14,10.3,2.3,6.5,0.0,Good UE
17020,104085,10.83,22.72,2.11,7.0,0.0,Good UE
17205,228807,10.55,8.67,2.91,7.0,0.0,Good UE
17017,83835,10.61,14.08,1.45,8.75,0.0,Good UE
17205,225807,9.91,15.56,2.4,7.5,0.0,Good UE
17019,314159,10.34,15.92,2.59,7.5,0.0,Good UE
17025,204207,12.36,15.54,2.53,8.5,0.0,Good UE
17025,203907,10.6,16.61,2.71,7.5,0.0,Good UE
17209,239681,12.46,11.28,2.29,7.0,0.93,Good UE
17025,202857,11.48,15.7,2.45,8.0,0.0,Good UE
17206,184858,14.05,18.07,1.99,8.0,0.0,Good UE
17205,219732,12.79,22.6,2.72,8.5,0.0,Good UE
17208,162885,5.98,12.65,2.37,2.0,0.0,No_TX
17018,199331,11.51,5.96,2.37,7.67,0.0,Good UE
17123,144585,2.36,14.0,2.34,8.0,76.92,Channel Quality Bad
17024,198957,5.94,8.07,3.88,3.0,0.0,No_TX
17123,141660,3.89,11.72,2.12,8.0,76.92,Channel Quality Bad
17207,215308,2.27,7.85,2.7,7.0,0.0,Channel Quality Bad
17204,360059,13.98,2.84,1.67,9.0,2.63,Good UE
17123,140535,2.46,1.36,1.24,8.0,76.92,Channel Quality Bad
17208,159435,6.69,9.83,2.66,2.0,0.0,No_TX
17207,212458,2.67,9.94,2.23,8.0,0.0,Channel Quality Bad
17207,212233,2.31,12.96,2.78,8.33,0.0,Channel Quality Bad
17123,138885,1.81,26.42,3.0,9.0,76.92,Channel Quality Bad
17207,210883,1.38,11.03,1.8,8.0,0.0,Channel Quality Bad
17208,157635,12.35,13.45,2.54,2.25,0.0,No_TX
17208,157410,9.57,10.02,2.44,0.75,0.0,No_TX
17208,157185,8.82,13.16,2.76,3.25,0.0,No_TX
17123,135135,0.49,21.07,3.89,9.0,76.92,Channel Quality Bad
17024,190857,0.25,7.95,1.35,2.0,0.0,No_TX
17123,131760,2.11,18.35,1.08,7.0,76.92,Channel Quality Bad
17024,187032,0.5,17.42,3.46,4.0,0.0,No_TX
17024,186282,14.99,11.88,3.27,2.0,0.0,No_TX
17207,201808,1.43,19.16,2.26,8.33,0.0,Channel Quality Bad
17207,200758,3.86,14.88,1.79,7.0,0.0,Channel Quality Bad
17024,182307,3.04,19.75,2.86,1.0,0.0,No_TX
17123,144735,4.52,6.74,3.34,9.0,76.92,Channel Quality Bad
17024,194382,6.51,11.51,2.4,1.0,0.0,No_TX
17123,141360,3.37,20.12,2.17,9.0,76.92,Channel Quality Bad
17123,139860,0.14,7.93,1.02,8.0,76.92,Channel Quality Bad
17207,211333,2.63,12.29,2.29,7.33,0.0,Channel Quality Bad
17208,160560,8.01,10.49,1.51,2.5,0.0,No_TX
17208,159585,11.48,14.01,2.83,1.5,0.0,No_TX
17024,192132,0.14,8.08,1.72,2.0,0.0,No_TX
17208,158160,7.98,14.32,2.22,2.75,0.0,No_TX
17207,210058,2.67,10.71,2.48,8.67,0.0,Channel Quality Bad
17207,208258,3.93,13.92,2.62,8.33,0.0,Channel Quality Bad
17207,207733,3.65,18.26,2.82,7.0,0.0,Channel Quality Bad
17204,350984,12.26,20.23,2.35,7.0,2.63,Good UE
17207,206308,2.7,6.92,3.37,7.33,0.0,Channel Quality Bad
17123,130635,0.66,13.53,2.23,9.0,76.92,Channel Quality Bad
17024,186207,5.52,23.11,1.77,2.0,0.0,No_TX
17123,129585,1.08,26.76,1.86,9.0,76.92,Channel Quality Bad
17208,150360,7.96,12.25,2.18,2.25,0.0,No_TX
17208,149760,10.57,20.11,2.89,1.5,0.0,No_TX
17123,128010,2.79,4.32,3.56,7.0,76.92,Channel Quality Bad
17123,127785,4.08,12.99,2.51,9.0,76.92,Channel Quality Bad
17207,201583,2.47,10.75,2.79,8.67,0.0,Channel Quality Bad
17207,200533,2.46,8.07,2.26,8.0,0.0,Channel Quality Bad
17208,148335,5.82,15.01,2.72,2.25,0.0,No_TX
17024,183882,11.16,23.45,2.56,4.0,0.0,No_TX
17024,183657,10.37,19.57,1.7,4.0,0.0,No_TX
17123,142560,4.16,2.42,3.9,6.0,76.92,Channel Quality Bad
17207,216508,2.47,11.46,2.23,8.0,0.0,Channel Quality Bad
17208,162960,8.1,15.57,2.76,2.25,0.0,No_TX
17123,141435,0.01,25.57,1.33,4.0,76.92,Channel Quality Bad
17207,214783,1.95,13.28,2.27,8.67,0.0,Channel Quality Bad
17123,140985,4.03,9.99,2.4,9.0,76.92,Channel Quality Bad
17207,213883,3.85,18.56,1.85,6.33,0.0,Channel Quality Bad
17123,138510,1.47,18.46,3.34,7.0,76.92,Channel Quality Bad
17123,138135,3.48,13.09,2.56,9.0,76.92,Channel Quality Bad
17123,137685,3.16,15.01,1.92,7.0,76.92,Channel Quality Bad
17207,209308,3.17,11.79,2.13,6.67,0.0,Channel Quality Bad
17207,208558,2.98,14.95,1.92,8.33,0.0,Channel Quality Bad
17208,155235,6.29,10.6,2.59,3.0,0.0,No_TX
17123,135660,2.06,19.58,3.36,9.0,76.92,Channel Quality Bad
17208,155010,6.41,19.33,1.97,1.5,0.0,No_TX
17208,154635,4.88,7.98,2.61,2.25,0.0,No_TX
17024,191307,1.03,7.48,3.47,1.0,0.0,No_TX
17204,351809,14.52,19.69,2.36,9.0,2.63,Good UE
17207,203908,1.05,12.85,3.17,6.33,0.0,Channel Quality Bad
17208,150135,7.85,18.31,2.63,2.25,0.0,No_TX
17123,129510,1.79,16.12,3.06,9.0,76.92,Channel Quality Bad
17208,147660,5.42,16.14,2.73,2.0,0.0,No_TX
17123,128160,1.44,11.62,3.22,9.0,76.92,Channel Quality Bad
17208,145635,5.64,13.44,2.31,2.25,0.0,No_TX
17164,163314,14.02,1.39,1.2,3.0,0.0,MCS Limitation
17018,108864,12.73,15.76,2.37,6.0,0.0,Good UE
17022,54187,11.14,13.35,2.97,6.56,0.0,Good UE
17023,144414,11.3,1.61,3.19,7.0,0.0,MCS Limitation
17022,53887,12.49,12.2,2.99,8.22,0.0,Good UE
17206,89211,12.0,19.98,2.52,6.0,0.0,Good UE
17206,89061,13.83,6.03,2.32,4.67,0.0,Good UE
17164,161814,10.57,0.4,2.25,9.0,0.0,MCS Limitation
17025,70762,10.26,19.2,2.87,7.5,0.0,Good UE
17021,125139,11.53,14.48,2.53,6.78,0.0,Good UE
17023,142689,8.79,1.83,1.89,8.0,0.0,MCS Limitation
17164,160539,10.56,1.01,2.48,9.0,0.0,MCS Limitation
17019,69336,10.09,6.18,2.93,8.0,0.0,Good UE
17019,68961,13.08,15.27,2.65,6.0,0.0,Good UE
17020,31987,14.16,13.58,2.87,7.5,0.0,Good UE
17205,177339,10.44,7.85,2.05,6.0,0.0,Good UE
17022,49612,10.38,15.63,2.7,8.0,0.0,Good UE
17204,86062,14.43,5.26,3.5,9.0,2.63,Good UE
17205,176889,13.31,4.9,2.69,8.5,0.0,Good UE
17021,122439,11.84,11.25,2.7,7.89,0.0,Good UE
17022,48487,10.92,15.16,2.51,7.11,0.0,Good UE
17022,48412,12.05,9.86,2.35,6.78,0.0,Good UE
17164,158139,6.31,2.09,2.45,6.0,0.0,MCS Limitation
17022,47812,12.66,9.4,2.1,8.0,0.0,Good UE
17209,102411,13.04,10.63,2.21,6.33,0.93,Good UE
17209,102036,11.52,7.76,2.55,7.67,0.93,Good UE
17021,119889,12.33,13.74,2.71,7.33,0.0,Good UE
17018,100914,13.16,20.32,2.82,6.33,0.0,Good UE
17023,137814,12.64,3.24,3.57,9.0,0.0,MCS Limitation
17023,137214,8.92,1.84,3.81,6.0,0.0,MCS Limitation
17164,154689,7.33,1.38,3.84,9.0,0.0,MCS Limitation
17020,27862,10.15,16.06,2.64,8.0,0.0,Good UE
17164,154614,9.25,4.03,1.9,9.0,0.0,MCS Limitation
17023,136614,14.92,3.44,3.4,8.0,0.0,MCS Limitation
17018,99714,12.85,12.63,1.7,6.67,0.0,Good UE
17018,99039,13.7,18.24,2.75,5.33,0.0,Good UE
17164,153489,13.51,4.63,1.05,7.0,0.0,MCS Limitation
17017,80438,11.95,13.8,2.4,6.25,0.0,Good UE
17164,152364,10.81,3.65,3.34,6.0,0.0,MCS Limitation
17204,78187,13.31,10.12,2.43,8.0,2.63,Good UE
17205,169614,10.59,22.25,2.71,8.5,0.0,Good UE
17205,169464,11.31,7.77,2.67,7.0,0.0,Good UE
17019,59811,13.34,10.6,2.22,8.0,0.0,Good UE
17023,132714,14.17,3.24,1.65,8.0,0.0,MCS Limitation
17019,59736,11.36,12.68,2.03,4.0,0.0,Good UE
17017,76613,9.03,17.39,2.47,7.5,0.0,Good UE
17020,23887,14.3,9.51,2.25,7.0,0.0,Good UE
17164,150564,6.5,4.25,2.71,8.0,0.0,MCS Limitation
17019,59361,13.34,14.16,2.39,9.0,0.0,Good UE
17018,95139,10.61,17.32,3.06,6.67,0.0,Good UE
17204,76087,11.97,9.49,3.24,9.0,2.63,Good UE
17017,74513,12.03,9.03,2.89,7.25,0.0,Good UE
17209,94611,12.7,11.52,2.04,6.67,0.93,Good UE
17206,78036,13.15,14.97,2.32,7.0,0.0,Good UE
17022,38737,11.82,10.89,2.85,6.11,0.0,Good UE
17018,94089,14.04,9.01,2.83,8.33,0.0,Good UE
17021,111264,11.73,9.79,2.19,8.0,0.0,Good UE
17206,77211,8.55,9.89,2.93,8.33,0.0,Good UE
17021,110964,10.67,19.29,2.17,7.89,0.0,Good UE
17025,71887,11.92,16.8,3.23,6.5,0.0,Good UE
17164,147639,11.96,4.66,3.79,9.0,0.0,MCS Limitation
17018,92214,11.2,14.1,2.8,7.67,0.0,Good UE
17017,88688,12.02,11.84,1.65,7.75,0.0,Good UE
17017,87938,11.48,17.79,1.91,7.0,0.0,Good UE
17209,91761,11.53,9.72,2.22,6.33,0.93,Good UE
17023,127914,7.72,0.31,3.31,9.0,0.0,MCS Limitation
17025,67912,11.93,15.21,3.3,7.5,0.0,Good UE
17017,87038,12.48,15.4,1.97,7.25,0.0,Good UE
17022,51412,12.18,8.65,2.44,7.44,0.0,Good UE
17018,107739,9.56,13.34,2.36,5.33,0.0,Good UE
17021,124014,12.54,11.46,2.8,8.22,0.0,Good UE
17209,106011,12.31,13.72,3.05,6.67,0.93,Good UE
17164,162039,7.04,4.49,1.94,8.0,0.0,MCS Limitation
17206,89886,12.98,7.24,2.19,8.0,0.0,Good UE
17023,141189,14.35,0.53,3.06,8.0,0.0,MCS Limitation
17020,32062,12.47,19.74,3.13,9.0,0.0,Good UE
17023,140814,8.09,2.23,2.5,9.0,0.0,MCS Limitation
17023,140364,9.7,3.88,3.1,8.0,0.0,MCS Limitation
17019,66111,14.08,16.41,1.46,7.0,0.0,Good UE
17017,81563,12.07,14.71,1.89,6.0,0.0,Good UE
17018,103764,14.25,12.57,1.88,7.0,0.0,Good UE
17209,102636,10.22,13.78,2.89,7.0,0.93,Good UE
17017,79988,13.53,19.57,2.41,7.5,0.0,Good UE
17022,46537,13.06,18.8,2.58,7.89,0.0,Good UE
17019,64986,10.81,18.62,1.25,8.5,0.0,Good UE
17020,29212,10.59,6.27,3.77,8.5,0.0,Good UE
17164,157164,11.7,4.69,2.46,7.0,0.0,MCS Limitation
17023,136314,12.48,0.62,1.41,8.0,0.0,MCS Limitation
17017,79088,13.71,14.74,2.79,8.0,0.0,Good UE
17021,114564,11.67,13.72,2.21,8.56,0.0,Good UE
17205,171564,10.09,7.9,1.6,8.0,0.0,Good UE
17023,131439,8.18,4.49,2.19,2.0,0.0,MCS Limitation
17204,76987,11.21,22.68,2.17,9.0,2.63,Good UE
17018,95214,11.84,9.57,3.0,8.33,0.0,Good UE
17025,55537,12.38,13.45,2.93,7.0,0.0,Good UE
17023,127989,14.54,4.43,3.51,9.0,0.0,MCS Limitation
17021,109239,13.44,12.05,2.27,7.67,0.0,Good UE
17205,167889,12.15,7.87,3.36,6.0,0.0,Good UE
17023,127464,7.86,2.39,1.01,7.0,0.0,MCS Limitation
17018,92739,10.76,14.8,2.75,8.67,0.0,Good UE
17017,72863,11.47,9.52,2.12,5.5,0.0,Good UE
17021,125289,11.24,17.68,2.84,8.22,0.0,Good UE
17164,148914,14.56,2.67,1.11,8.0,0.0,MCS Limitation
17017,72713,13.21,17.74,2.15,8.5,0.0,Good UE
17209,92361,13.54,4.75,1.63,8.0,0.93,Good UE
17206,90411,14.08,14.62,3.18,8.0,0.0,Good UE
17025,71512,9.14,13.09,2.23,7.0,0.0,Good UE
17164,147864,6.9,0.67,1.11,9.0,0.0,MCS Limitation
17206,90111,12.72,18.29,1.86,6.33,0.0,Good UE
17020,18562,12.32,8.59,2.63,7.0,0.0,Good UE
17164,146064,12.11,3.27,2.53,6.0,0.0,MCS Limitation
17206,88686,12.4,16.48,1.42,8.33,0.0,Good UE
17017,88388,12.7,16.19,1.74,7.0,0.0,Good UE
17021,121164,10.63,11.28,2.68,7.33,0.0,Good UE
17025,67987,11.93,2.08,3.89,7.5,0.0,Good UE
17205,177564,13.8,17.01,1.99,8.0,0.0,Good UE
17019,64536,13.28,24.6,2.04,8.5,0.0,Good UE
17209,104361,13.44,8.96,2.75,7.67,0.93,Good UE
17019,64236,10.78,11.65,2.54,7.0,0.0,Good UE
17205,175089,12.0,11.02,2.79,7.0,0.0,Good UE
17019,62586,14.47,13.63,2.58,5.0,0.0,Good UE
17018,101214,12.88,19.64,2.06,6.33,0.0,Good UE
17021,117114,12.05,13.36,3.05,6.67,0.0,Good UE
17206,82911,11.6,12.05,2.5,7.0,0.0,Good UE
17164,154389,9.71,4.77,3.3,5.0,0.0,MCS Limitation
17025,62662,12.98,14.99,2.92,9.0,0.0,Good UE
17209,101061,12.01,16.93,2.79,6.67,0.93,Good UE
17017,80588,9.71,16.5,2.62,6.75,0.0,Good UE
17021,115614,11.79,18.45,2.31,8.0,0.0,Good UE
17023,134439,8.58,3.22,1.88,9.0,0.0,MCS Limitation
17017,80138,10.42,10.4,2.22,7.5,0.0,Good UE
17209,100011,11.02,12.71,1.87,9.0,0.93,Good UE
17205,170589,11.16,5.17,3.34,8.0,0.0,Good UE
17206,81036,12.73,13.47,2.48,6.67,0.0,Good UE
17025,60562,13.26,8.22,2.86,8.0,0.0,Good UE
17205,169389,14.16,11.78,2.51,9.0,0.0,Good UE
17020,25762,11.28,3.82,2.71,7.5,0.0,Good UE
17025,60187,14.58,14.09,1.65,8.0,0.0,Good UE
17204,77212,10.91,16.88,3.2,9.0,2.63,Good UE
17022,41212,12.71,17.64,2.72,7.67,0.0,Good UE
17025,58087,13.09,11.53,2.82,7.5,0.0,Good UE
17022,39037,12.08,14.03,1.88,7.78,0.0,Good UE
17021,110439,11.6,17.74,2.35,7.22,0.0,Good UE
17023,129414,10.17,2.29,2.64,6.0,0.0,MCS Limitation
17204,73462,12.95,17.85,1.8,5.5,2.63,Good UE
17022,36712,12.92,10.66,2.63,7.78,0.0,Good UE
17021,109014,11.08,11.63,2.65,7.67,0.0,Good UE
17017,73163,8.67,17.43,2.55,6.25,0.0,Good UE
17025,69862,13.66,17.48,2.29,9.0,0.0,Good UE
17025,69337,6.82,9.28,2.29,6.5,0.0,Good UE
17204,86662,14.29,20.17,1.99,8.5,2.63,Good UE
17019,68136,10.09,10.28,2.59,8.5,0.0,Good UE
17204,85987,11.95,11.27,2.69,5.5,2.63,Good UE
17018,103464,9.13,6.12,2.78,6.33,0.0,Good UE
17209,102486,12.07,17.31,2.7,9.0,0.93,Good UE
17019,64311,9.29,14.92,3.09,8.0,0.0,Good UE
17204,80362,10.54,1.14,3.32,7.5,2.63,Good UE
17205,171339,12.13,20.59,2.61,6.5,0.0,Good UE
17205,170064,13.7,4.96,2.46,9.0,0.0,Good UE
17025,56062,13.67,14.85,2.65,7.5,0.0,Good UE
17209,92811,9.14,14.26,2.33,6.33,0.93,Good UE
17204,85837,11.41,13.97,3.32,9.0,2.63,Good UE
17206,88986,10.81,12.02,2.41,6.67,0.0,Good UE
17205,177114,9.59,7.13,2.15,5.5,0.0,Good UE
17018,103989,12.26,12.19,2.01,7.0,0.0,Good UE
17205,176664,10.07,12.38,2.32,7.5,0.0,Good UE
17019,66261,12.95,17.11,3.48,7.0,0.0,Good UE
17020,30412,13.59,5.68,2.76,6.5,0.0,Good UE
17205,173439,12.42,13.29,2.3,6.5,0.0,Good UE
17209,100161,12.24,12.3,2.24,7.67,0.93,Good UE
17206,79911,13.89,18.56,2.6,7.33,0.0,Good UE
17020,24412,11.57,24.03,2.82,9.0,0.0,Good UE
17204,78937,7.14,4.9,2.41,9.0,2.63,Good UE
17205,170964,13.19,9.32,2.6,8.0,0.0,Good UE
17025,56212,12.0,19.03,1.67,7.0,0.0,Good UE
17205,170664,13.38,11.88,1.41,8.0,0.0,Good UE
17019,56736,13.41,22.08,2.97,8.0,0.0,Good UE
17209,96486,12.11,18.91,2.32,8.0,0.93,Good UE
17019,71061,12.78,15.71,1.46,5.5,0.0,Good UE
17209,107586,12.35,7.59,2.13,8.0,0.93,Good UE
17018,106089,13.22,6.79,2.94,8.67,0.0,Good UE
17205,178014,13.1,12.82,3.18,8.0,0.0,Good UE
17020,30637,12.38,11.22,1.65,7.5,0.0,Good UE
17205,173514,11.89,4.82,3.38,9.0,0.0,Good UE
17205,171714,9.96,18.99,2.9,8.0,0.0,Good UE
17206,79761,12.77,15.2,2.37,8.0,0.0,Good UE
17020,21487,12.24,12.0,1.71,8.5,0.0,Good UE
17020,19387,10.36,24.62,3.64,7.0,0.0,Good UE
17208,108487,8.98,18.12,2.29,1.75,0.0,No_TX
17024,108638,8.73,0.22,3.64,2.0,0.0,No_TX
17123,126863,3.56,13.24,1.83,8.0,76.92,Channel Quality Bad
17024,106838,3.93,17.63,2.32,3.0,0.0,No_TX
17123,124163,3.49,10.51,3.03,8.0,76.92,Channel Quality Bad
17207,196689,0.76,13.73,2.67,6.33,0.0,Channel Quality Bad
17208,104737,7.92,18.25,2.59,1.75,0.0,No_TX
17024,106163,10.1,18.06,1.92,2.0,0.0,No_TX
17123,120938,1.33,10.33,3.16,8.0,76.92,Channel Quality Bad
17024,103238,9.42,10.94,1.84,1.0,0.0,No_TX
17020,30787,12.75,15.92,2.1,8.0,0.0,Good UE
17024,101813,12.52,8.95,3.33,2.0,0.0,No_TX
17024,101213,2.53,13.0,3.56,4.0,0.0,No_TX
17208,100312,4.01,14.07,2.33,2.75,0.0,No_TX
17024,100088,6.36,24.75,2.53,2.0,0.0,No_TX
17123,117188,2.92,24.26,2.76,9.0,76.92,Channel Quality Bad
17024,98063,7.57,11.63,1.56,3.0,0.0,No_TX
17208,97012,3.49,13.25,3.38,3.25,0.0,No_TX
17208,94687,8.43,14.36,2.36,2.5,0.0,No_TX
17208,94387,3.32,17.63,2.5,2.0,0.0,No_TX
17123,112538,3.3,20.97,2.03,9.0,76.92,Channel Quality Bad
17019,56511,14.67,6.85,1.78,7.0,0.0,Good UE
17208,105262,8.67,8.01,2.93,0.5,0.0,No_TX
17024,105338,9.39,10.37,3.8,2.0,0.0,No_TX
17019,70011,10.02,17.64,2.19,8.5,0.0,Good UE
17208,104587,9.39,14.03,2.95,1.5,0.0,No_TX
17024,103388,0.75,10.79,1.02,0.0,0.0,No_TX
17208,102262,5.82,13.95,3.08,2.75,0.0,No_TX
17024,100763,6.71,0.52,1.26,2.0,0.0,No_TX
17207,190914,2.84,17.83,2.79,6.0,0.0,Channel Quality Bad
17024,96413,11.83,5.76,1.71,2.0,0.0,No_TX
17123,113588,1.16,2.97,3.21,7.0,76.92,Channel Quality Bad
17123,110888,1.6,18.41,2.45,6.0,76.92,Channel Quality Bad
17024,91763,2.53,25.63,3.24,3.0,0.0,No_TX
17204,89287,12.23,21.6,2.41,8.0,2.63,Good UE
17123,126488,2.24,19.82,1.46,8.0,76.92,Channel Quality Bad
17207,196914,3.03,20.38,2.71,8.33,0.0,Channel Quality Bad
17207,196764,3.76,6.12,2.93,7.67,0.0,Channel Quality Bad
17024,106463,12.78,12.59,2.59,0.0,0.0,No_TX
17208,104887,4.46,11.24,2.18,1.75,0.0,No_TX
17123,125063,4.68,1.68,2.89,7.0,76.92,Channel Quality Bad
17123,124763,2.56,11.5,3.74,3.0,76.92,Channel Quality Bad
17123,124613,2.72,6.12,1.76,7.0,76.92,Channel Quality Bad
17208,103687,11.05,12.94,2.27,0.75,0.0,No_TX
17208,103312,3.96,14.39,2.73,1.75,0.0,No_TX
17207,194214,2.47,19.08,2.93,8.0,0.0,Channel Quality Bad
17123,123863,2.9,21.91,1.32,8.0,76.92,Channel Quality Bad
17123,123713,0.58,24.89,3.81,9.0,76.92,Channel Quality Bad
17207,192564,2.09,16.87,3.27,8.67,0.0,Channel Quality Bad
17207,192489,1.28,12.39,2.6,8.67,0.0,Channel Quality Bad
17123,121913,3.71,12.54,1.95,6.0,76.92,Channel Quality Bad
17123,118613,4.57,19.51,2.83,8.0,76.92,Channel Quality Bad
17024,99113,1.13,26.83,2.74,0.0,0.0,No_TX
17123,117038,3.14,18.72,2.3,0.0,76.92,Channel Quality Bad
17024,97613,6.67,24.43,2.97,3.0,0.0,No_TX
17123,115163,4.66,12.43,3.9,7.0,76.92,Channel Quality Bad
17123,115088,4.31,11.64,2.98,6.0,76.92,Channel Quality Bad
17123,114788,2.08,9.04,1.23,6.0,76.92,Channel Quality Bad
17207,185364,3.54,5.79,2.46,7.33,0.0,Channel Quality Bad
17205,165489,10.18,12.94,2.33,8.5,0.0,Good UE
17123,110438,4.93,18.4,3.99,9.0,76.92,Channel Quality Bad
17024,91088,4.36,10.87,2.28,0.0,0.0,No_TX
17205,181499,11.57,6.04,1.76,9.0,0.0,Good UE
17205,180824,12.92,25.24,1.8,4.5,0.0,Good UE
17023,144074,9.96,1.72,3.59,9.0,0.0,MCS Limitation
17017,89473,12.53,14.66,2.86,6.75,0.0,Good UE
17023,143999,9.68,1.55,1.57,6.0,0.0,MCS Limitation
17021,125624,13.2,14.44,2.66,7.44,0.0,Good UE
17019,71021,11.83,21.76,2.83,8.5,0.0,Good UE
17019,70421,10.01,12.18,2.41,5.0,0.0,Good UE
17022,52047,12.54,6.37,2.73,7.56,0.0,Good UE
17022,51972,11.49,14.62,1.94,6.67,0.0,Good UE
17020,34497,13.73,16.93,1.73,8.5,0.0,Good UE
17023,143024,10.17,3.85,2.29,9.0,0.0,MCS Limitation
17204,84522,11.98,13.12,2.68,8.5,2.63,Good UE
17025,67197,9.2,17.81,3.09,6.0,0.0,Good UE
17021,123374,11.56,13.89,2.03,7.22,0.0,Good UE
17209,102971,12.56,22.65,3.19,5.67,0.93,Good UE
17209,102671,10.0,9.98,2.22,6.0,0.93,Good UE
17204,82572,14.49,15.7,1.74,7.5,2.63,Good UE
17023,140399,14.19,2.29,2.42,8.0,0.0,MCS Limitation
17206,84296,12.8,14.94,1.92,7.0,0.0,Good UE
17022,47472,10.64,13.16,2.66,7.44,0.0,Good UE
17023,139724,12.41,4.86,3.43,6.0,0.0,MCS Limitation
17204,81372,13.47,17.97,3.55,7.0,2.63,Good UE
17164,154199,11.64,0.69,2.78,9.0,0.0,MCS Limitation
17206,82346,10.73,12.02,2.26,7.0,0.0,Good UE
17025,62547,9.55,14.16,2.41,8.0,0.0,Good UE
17020,28647,13.4,16.02,2.5,5.0,0.0,Good UE
17017,81073,12.29,17.5,3.21,8.5,0.0,Good UE
17025,62022,12.22,18.6,2.18,8.5,0.0,Good UE
17164,153224,7.56,0.89,2.25,8.0,0.0,MCS Limitation
17020,28347,11.82,17.97,3.5,8.0,0.0,Good UE
17020,28122,12.0,11.2,1.71,9.0,0.0,Good UE
17204,78222,8.85,16.72,2.21,7.5,2.63,Good UE
17019,61121,13.49,10.44,2.56,8.0,0.0,Good UE
17025,59997,10.96,6.92,2.47,7.0,0.0,Good UE
17018,97874,11.23,14.97,3.2,7.33,0.0,Good UE
17021,117674,12.98,17.04,2.56,7.33,0.0,Good UE
17025,58572,11.53,16.49,1.76,5.5,0.0,Good UE
17205,170774,6.19,16.24,3.74,9.0,0.0,Good UE
17205,170474,12.7,16.85,2.53,8.0,0.0,Good UE
17164,147749,8.26,4.09,1.22,9.0,0.0,MCS Limitation
17018,94799,12.6,14.46,3.52,8.33,0.0,Good UE
17164,147224,7.75,0.84,2.14,8.0,0.0,MCS Limitation
17022,39822,12.43,14.16,2.31,7.56,0.0,Good UE
17017,76573,12.58,21.89,2.11,7.5,0.0,Good UE
17020,23547,12.22,14.25,2.48,6.5,0.0,Good UE
17019,58796,12.32,16.16,2.56,8.0,0.0,Good UE
17019,58271,13.11,14.23,2.95,8.0,0.0,Good UE
17205,168449,12.35,19.77,3.68,8.5,0.0,Good UE
17204,73872,13.45,16.92,1.47,9.0,2.63,Good UE
17017,75448,12.26,14.94,2.56,8.5,0.0,Good UE
17021,112649,13.25,17.09,2.54,7.89,0.0,Good UE
